,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,Doxo_P18 LIN13-0C-b2-s3 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P32 LIN3-0A-b2-s1-ss1-sss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN3-0A-b2-s1-ss2 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P27 LIN3-0A-b2-s2-ss1-sss1 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss1 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss2 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P15 LIN6-0C-b1-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 p16INK4A-594 1:800 + Phalloidin-647,Doxo_P18 LIN13-0C-b2-s3 AG9 p16INK4A-594 1:800 + Phalloidin-647
C,Doxo_P18 LIN13-0C-b2-s3 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P32 LIN3-0A-b2-s1-ss1-sss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN3-0A-b2-s1-ss2 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P27 LIN3-0A-b2-s2-ss1-sss1 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss1 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss2 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P15 LIN6-0C-b1-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 p16INK4A-594 1:1600 + Phalloidin-647,Doxo_P18 LIN13-0C-b2-s3 AG9 p16INK4A-594 1:1600 + Phalloidin-647
D,Doxo_P18 LIN13-0C-b2-s3 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P32 LIN3-0A-b2-s1-ss1-sss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN3-0A-b2-s1-ss2 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P27 LIN3-0A-b2-s2-ss1-sss1 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss1 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss2 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P15 LIN6-0C-b1-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 p16INK4A-594 1:2600 + Phalloidin-647,Doxo_P18 LIN13-0C-b2-s3 AG9 p16INK4A-594 1:2600 + Phalloidin-647
E,Doxo_P18 LIN13-0C-b2-s3 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P32 LIN3-0A-b2-s1-ss1-sss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN3-0A-b2-s1-ss2 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P27 LIN3-0A-b2-s2-ss1-sss1 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss1 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss2 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P15 LIN6-0C-b1-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 p16INK4A-594 1:3600 + Phalloidin-647,Doxo_P18 LIN13-0C-b2-s3 AG9 p16INK4A-594 1:3600 + Phalloidin-647
F,Doxo_P18 LIN13-0C-b2-s3 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P32 LIN3-0A-b2-s1-ss1-sss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN3-0A-b2-s1-ss2 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P27 LIN3-0A-b2-s2-ss1-sss1 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss1 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss2 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P15 LIN6-0C-b1-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 p16INK4A-594 1:3600 LMNB1 1:400 + Phalloidin-647,Doxo_P18 LIN13-0C-b2-s3 AG9 p16INK4A-594 1:3600 LMNB1 1:400 Phalloidin-647
G,Doxo_P18 LIN13-0C-b2-s3 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P32 LIN3-0A-b2-s1-ss1-sss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN3-0A-b2-s1-ss2 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P27 LIN3-0A-b2-s2-ss1-sss1 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss1 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P19 LIN8-0B-b2B-s1-ss2 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P15 LIN6-0C-b1-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P11 LIN11-0C-b5 AG0 p21-594 1:6000 + Phalloidin-647,Doxo_P18 LIN13-0C-b2-s3 AG9 p21-594 1:600 + Phalloidin-647
H,,,,,,,,,,,,
