,AllGroups,Plate_Number,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
11,P16-18,2.0,1761.0,0.26648771131159305,1.2276178043071106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7973856209150327,4.355400696864112,7.072169357425434,13.223140495867767
12,P16-18,3.0,4657.0,0.4230150809824728,1.6142337658853063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5295321431091766,3.279997349764789,5.68719806763284,8.113902765931511,19.25925925925926
13,P16-18,4.0,1315.0,0.5104082802612234,1.9812262452049076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5782595393155365,4.124052611401102,5.777836642858972,10.324830817282612,21.4
14,P16-18,6.0,1607.0,0.5232234560792567,1.7776780668777483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2380541659479118,4.0633254986791885,7.032312280435716,9.685128803092141,14.233576642335766
15,P16-18,1.0,1215.0,0.3577585814548901,1.494891788158611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8949950191686495,5.192098463212279,7.51394422310753,15.0
16,P19-21,7.0,2953.0,0.22147620077489086,1.1820797187230578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8180649308903892,3.206911627964248,6.328043676069161,19.533527696793
17,P19-21,5.0,2022.0,0.48583579516948994,1.851424581956839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4966887417218543,3.7435648019480885,6.422511312217185,10.097798350246265,20.0
18,P19-21,3.0,2965.0,0.4286697551729033,1.5529702802345473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7381900485348759,3.435746815391717,5.55393586005831,8.035600074001655,16.729323308270676
19,P19-21,2.0,1269.0,0.178513243838687,1.0886658713264883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165016501650165,2.513768686073946,5.122371145254439,18.23308270676692
20,P19-21,1.0,695.0,0.22681361723641266,1.1496979741972688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3447540406214442,3.538384935723334,6.989109263054456,12.84829721362229
21,P19-21,4.0,1329.0,0.3684127729267901,1.635248239993335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.70021541733698,5.099749084776431,9.501054470315069,19.83870967741936
22,P22-24,7.0,1190.0,0.15813721857069765,0.9759251899637676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7680314960629864,5.38920691711389,14.006514657980455
23,P22-24,6.0,1976.0,0.3342053159780479,1.558829041449941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.050033093406139,5.312060889929743,8.369883040935672,16.3265306122449
24,P22-24,5.0,767.0,0.2782894966150325,1.1568882887384706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.146194687090812,3.6386400398158543,6.985294117647059,10.465116279069768
25,P22-24,2.0,738.0,0.11441920931946443,0.787732634427674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1819850895738266,3.7308184143222505,9.2
26,P22-24,3.0,2256.0,0.32836869076502356,1.3792588009659834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5859197613105405,4.478024851476864,7.249227185161951,14.285714285714286
27,P22-24,4.0,3045.0,0.40197877595473475,1.6378961951287803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.970214970214968,5.628355343077708,8.340100642026714,17.84565916398714
28,P25-27,4.0,2164.0,0.3755427666462477,1.6463508850576938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.698441389119347,5.796574325196921,9.197257343853943,22.71186440677966
29,P25-27,5.0,1983.0,0.32465724849127925,1.4685546903720097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.152236252955669,5.326680835911263,8.138095238095254,16.221374045801525
