,AllGroups,Plate_Number,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
25,P22-24,2.0,386.0,325.0492227979275,240.70425926428018,11.0,39.25,50.0,80.0,107.0,163.5,252.0,439.0,637.5,785.75,862.375,991.0999999999997,2414.0
26,P22-24,3.0,1588.0,379.9376574307305,280.25506524057084,16.0,51.870000000000005,78.35000000000001,100.0,131.0,191.0,301.0,482.25,724.3,906.1999999999989,1050.325,1362.589999999995,2721.0
27,P22-24,4.0,2541.0,194.26879181424636,171.41631117914105,3.0,19.400000000000002,34.0,43.0,59.0,91.0,146.0,235.0,387.0,511.0,637.5,902.7999999999988,2087.0
28,P25-27,4.0,1908.0,170.3846960167715,131.9018513584233,1.0,19.07,31.0,42.0,56.0,87.0,137.0,211.0,324.29999999999995,404.59999999999945,494.9500000000003,640.7200000000003,1566.0
29,P25-27,5.0,1667.0,180.8512297540492,124.5307906909751,5.0,32.66,44.650000000000006,53.30000000000001,69.60000000000002,103.0,153.0,221.0,314.4000000000001,410.39999999999964,501.0,689.3399999999999,1730.0
30,P25-27,6.0,81.0,282.38271604938274,214.02742627413633,17.0,22.6,25.0,39.0,57.0,115.0,222.0,405.0,583.0,739.0,833.0,851.0000000000001,875.0
31,P25-27,3.0,737.0,408.6729986431479,325.5730028013507,8.0,69.08,87.4,119.0,155.0,218.0,326.0,483.0,736.8,993.3999999999999,1349.0,1690.1999999999994,3026.0
32,P25-27,7.0,543.0,321.11049723756906,225.26237006945811,3.0,54.42,63.55,88.1,116.2,171.5,260.0,427.5,595.8,722.3999999999999,903.4499999999999,1155.4800000000002,1931.0
33,P28-31,7.0,303.0,258.5313531353135,174.63753808700497,42.0,54.02,65.0,78.0,99.0,142.5,221.0,316.0,475.40000000000015,539.9,628.4999999999999,867.940000000001,1331.0
34,P28-31,5.0,2110.0,190.79952606635072,119.60115121515177,4.0,24.0,34.725,48.45,69.9,107.0,165.0,247.0,346.0,415.54999999999995,484.5500000000002,609.2799999999988,969.0
35,P28-31,6.0,1083.0,221.81532779316714,171.21975444432968,9.0,28.82,43.0,57.0,73.0,115.0,178.0,276.0,415.80000000000007,554.5999999999995,691.5000000000005,885.0400000000018,1572.0
36,P32-35,6.0,15.0,349.1333333333333,318.4165884647403,23.0,23.98,25.45,27.9,40.400000000000006,106.5,237.0,560.5,706.1999999999999,875.7999999999996,1000.4000000000001,1075.1599999999999,1125.0
37,P32-35,7.0,226.0,453.73893805309734,310.6114800578951,44.0,93.0,121.125,158.25,189.0,254.5,370.0,523.0,804.0,1095.25,1286.875,1573.75,2393.0
38,P32-35,5.0,141.0,396.88652482269504,283.32682017664393,23.0,32.2,44.5,55.0,94.0,177.0,331.0,551.0,776.0,951.0,1170.0,1257.6,1292.0
39,Doxo,5.0,75.0,361.38666666666666,331.61687814988227,39.0,41.22,61.550000000000004,72.0,86.4,158.0,283.0,448.0,622.6,814.0999999999998,995.7999999999973,1540.2400000000055,2335.0
40,Doxo,7.0,42.0,435.4047619047619,389.66020591578524,21.0,21.82,23.25,33.900000000000006,83.80000000000001,137.25,337.5,574.25,1090.7,1340.599999999999,1371.4750000000001,1400.9099999999999,1421.0
41,Doxo,6.0,175.0,411.7314285714286,423.7418318959342,27.0,29.74,48.7,61.7,86.0,149.0,285.0,504.5,876.4,1108.3999999999992,1831.1500000000005,1959.2399999999989,3032.0
