,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,,P20 LIN1-0B-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN2-0A-b1 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P14 LIN3-0A-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P12 LIN4-0B-b2 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P10 LIN5-0B-b3 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN1-0B-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN2-0A-b1 AG3 EEA1-488 + ConA-594 + Tfn-647,P14 LIN3-0A-b2 AG2 SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,P12 LIN4-0B-b2 AG1 EEA1-488 + ConA-594 + Tfn-647,P10 LIN5-0B-b3 AG0 EEA1-488 + ConA-594 + Tfn-647,
C,,P20 LIN1-0B-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN2-0A-b1 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P14 LIN3-0A-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P12 LIN4-0B-b2 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P10 LIN5-0B-b3 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN1-0B-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN2-0A-b1 AG3 EEA1-488 + ConA-594 + Tfn-647,P14 LIN3-0A-b2 AG2 SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,P12 LIN4-0B-b2 AG1 EEA1-488 + ConA-594 + Tfn-647,P10 LIN5-0B-b3 AG0 EEA1-488 + ConA-594 + Tfn-647,
D,,P20 LIN1-0B-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN2-0A-b1 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P14 LIN3-0A-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P12 LIN4-0B-b2 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P10 LIN5-0B-b3 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN1-0B-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN2-0A-b1 AG3 EEA1-488 + ConA-594 + Tfn-647,P14 LIN3-0A-b2 AG2 SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,P12 LIN4-0B-b2 AG1 EEA1-488 + ConA-594 + Tfn-647,P10 LIN5-0B-b3 AG0 EEA1-488 + ConA-594 + Tfn-647,
E,,P20 LIN1-0B-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN2-0A-b1 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P14 LIN3-0A-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P12 LIN4-0B-b2 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P10 LIN5-0B-b3 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN1-0B-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN2-0A-b1 AG3 EEA1-488 + ConA-594 + Tfn-647,P14 LIN3-0A-b2 AG2 SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,P12 LIN4-0B-b2 AG1 EEA1-488 + ConA-594 + Tfn-647,P10 LIN5-0B-b3 AG0 EEA1-488 + ConA-594 + Tfn-647,
F,,P20 LIN1-0B-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN2-0A-b1 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P14 LIN3-0A-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P12 LIN4-0B-b2 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P10 LIN5-0B-b3 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN1-0B-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN2-0A-b1 AG3 EEA1-488 + ConA-594 + Tfn-647,P14 LIN3-0A-b2 AG2 SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,P12 LIN4-0B-b2 AG1 EEA1-488 + ConA-594 + Tfn-647,P10 LIN5-0B-b3 AG0 EEA1-488 + ConA-594 + Tfn-647,
G,,P20 LIN1-0B-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN2-0A-b1 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P14 LIN3-0A-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P12 LIN4-0B-b2 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P10 LIN5-0B-b3 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN1-0B-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN2-0A-b1 AG3 EEA1-488 + ConA-594 + Tfn-647,P14 LIN3-0A-b2 AG2 SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,P12 LIN4-0B-b2 AG1 EEA1-488 + ConA-594 + Tfn-647,P10 LIN5-0B-b3 AG0 EEA1-488 + ConA-594 + Tfn-647,
H,,,,,,,,,,,,
