,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,,SPB1 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG2 P11 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB2 AG3 P14 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG1 P9 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG0 P6 EEA1-488 + ConA-594 + Tfn-647,
C,,SPB1 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG2 P11 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB2 AG3 P14 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG1 P9 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG0 P6 EEA1-488 + ConA-594 + Tfn-647,
D,,SPB1 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG2 P11 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB2 AG3 P14 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG1 P9 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG0 P6 EEA1-488 + ConA-594 + Tfn-647,
E,,SPB1 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG2 P11 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB2 AG3 P14 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG1 P9 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG0 P6 EEA1-488 + ConA-594 + Tfn-647,
F,,SPB1 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG2 P11 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB2 AG3 P14 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG1 P9 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG0 P6 EEA1-488 + ConA-594 + Tfn-647,
G,,SPB1 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG2 P11 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB2 AG3 P14 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG2 P11 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG1 P9 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG0 P6 EEA1-488 + ConA-594 + Tfn-647,
H,,,,,,,,,,,,
