,AllGroups,Plate_Number,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
0,P6-12,4.0,1986.0,0.01378564641607756,0.0033714972894995725,0.0066307852067431,0.00772104854236815,0.008456862248295,0.009026346546996576,0.009766888295120901,0.011404004392887825,0.01330336324005345,0.015758176472678576,0.018239133714606198,0.019805271730357926,0.021484636167992337,0.023454709633205208,0.0318355119381407
1,P6-12,5.0,1785.0,0.009117802574394781,0.002676566752061641,0.0038841843238493,0.00517876368696874,0.00546851912864124,0.00587815849379128,0.00633188670396052,0.0072369341143848,0.0085894419460354,0.0104692658919202,0.012539963097221805,0.014200118084298318,0.015690063080772212,0.017458619492069123,0.0267988998992001
2,P6-12,2.0,1437.0,0.008223848032726869,0.0019929838948226134,0.0035942819001318,0.00476239028224672,0.00510908090871063,0.00549927586515044,0.00595386281412588,0.0068141721596681,0.0080049576310831,0.0092450903040137,0.01072407155229276,0.011801609937594501,0.01263904905361179,0.014427323720923682,0.0199619710957876
3,P6-12,1.0,2839.0,0.0069719827827432615,0.0021262073434194103,0.0028419266318016,0.003682929796781962,0.003937087092652995,0.004155869134146019,0.00455727229770588,0.0054652329641494,0.0066447790675078,0.0080771706503069,0.00970647152363314,0.011021547591508769,0.012154407654418494,0.013595694421337682,0.0193097006003941
4,P13-15,1.0,1536.0,0.007238806850193122,0.0022129162414442844,0.0029368533532423,0.0035283641496801203,0.0037626512153991877,0.004000911484126425,0.004411010751802551,0.005680634537791825,0.0071017839697006,0.008510598879135875,0.010027949739097049,0.011061432735886625,0.011795326171651088,0.013098720542058278,0.0271545221483245
5,P13-15,4.0,1468.0,0.013586995325267972,0.004646644293704282,0.0040001058412012,0.004891301529587985,0.0055984342444195525,0.00603691926504586,0.00698620084896732,0.010587567137017825,0.0136607138714404,0.01663168779517575,0.01916396594631583,0.0208460968121698,0.023469044691784978,0.025570066907161723,0.0356195214451101
6,P13-15,3.0,1293.0,0.011884167902509832,0.003642709119200882,0.0047956524639635,0.006348424158818652,0.00685130688500512,0.00729391213580004,0.00804968900373036,0.0094727337211798,0.0113226760812413,0.0135524832542029,0.01624607013915846,0.018537402254284418,0.020317976929156916,0.022737953144441245,0.0591439744702589
7,P13-15,2.0,3506.0,0.011613258805662129,0.0025793805108044843,0.0051905070226172,0.0068889983208265,0.0075440180229056,0.008054655494084476,0.008708460403162449,0.009867752506884899,0.011328289583328599,0.01298462866649505,0.0148031154862536,0.016096401363912223,0.017752049602489363,0.019707656642572527,0.0297261191814474
8,P13-15,5.0,1447.0,0.010343384184346206,0.0029254437281252795,0.0037199302895198,0.0056002514063313,0.00598450220196978,0.00652620956559545,0.00715685468419486,0.008241626539214,0.0098088404903689,0.0119678255288632,0.014175988307977281,0.015773208175346155,0.01700211332497818,0.0198626387969722,0.0260676716208613
9,P13-15,6.0,4876.0,0.01030270973621329,0.002500483849150809,0.0040636101115384,0.0058909392184312,0.006455902478818362,0.0069096458621916,0.00746030881460265,0.008560657515151225,0.00995245086219465,0.011644631301048975,0.013622793664258049,0.014949307010195775,0.01614576821396355,0.017749593082551675,0.0284956543024727
10,P13-15,7.0,1238.0,0.01688867706247284,0.00375853912939664,0.0072843839696182,0.009952970572355618,0.010611801135107632,0.011395186292571214,0.01244779431923386,0.014376193724040726,0.0164384167999974,0.01915292985088685,0.021802444885063468,0.023881020919502866,0.0252382437148396,0.02729903326573543,0.0391608270889723
11,P16-18,2.0,1761.0,0.010466996513581989,0.002293910167070429,0.0045370420810781,0.00631654152756594,0.0068533887069748,0.0072227853186475,0.0078915063753862,0.0089096879576296,0.0101567319088827,0.0116970590276714,0.0134303660634158,0.0145218431835209,0.0160522636417348,0.01737453848273159,0.0232395530185687
12,P16-18,3.0,4660.0,0.015810481577570184,0.0042389190019282265,0.0060722655949112,0.008588102821840771,0.00955288941696688,0.010370223996452871,0.011148668408192921,0.0127846491306569,0.0150933882804422,0.0181423977609967,0.021351950950166284,0.02365345647450584,0.025762631972170543,0.02821297987685478,0.0449694542470198
