Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,TimepointName,SerialPassage_BatchNumber,AgeGroup,PassageNumber,Staining,Drug
B08,2,8,17,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,18,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,19,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,20,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,21,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,22,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,23,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,24,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,25,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,26,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,27,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,28,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,29,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,30,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,31,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,32,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,33,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,34,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,35,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,36,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,37,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,38,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,39,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B08,2,8,40,SPB3 AG3 EEA1-488,3,3,1,+ ConA-594 + Tfn-647,None
B09,2,9,1,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,2,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,3,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,4,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,5,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,6,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,7,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,8,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,9,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,10,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,11,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,12,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,13,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,14,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,15,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,16,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,17,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,18,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,19,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,20,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,21,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,22,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,23,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,24,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,25,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,26,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,27,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,28,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,29,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,30,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,31,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,32,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,33,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,34,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,35,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,36,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,37,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,38,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,39,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B09,2,9,40,SPB4 AG2 EEA1-488,4,2,1,+ ConA-594 + Tfn-647,None
B10,2,10,1,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,2,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,3,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,4,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,5,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,6,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,7,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,8,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,9,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,10,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,11,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,12,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,13,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,14,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,15,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,16,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,17,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,18,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,19,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,20,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,21,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,22,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,23,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,24,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,25,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,26,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,27,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,28,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,29,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,30,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,31,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,32,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,33,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,34,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,35,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,36,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,37,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,38,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,39,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B10,2,10,40,SPB5 AG1 EEA1-488,5,1,1,+ ConA-594 + Tfn-647,None
B11,2,11,1,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,2,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,3,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,4,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,5,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,6,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,7,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,8,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,9,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,10,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,11,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,12,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,13,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,14,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,15,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,16,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,17,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,18,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,19,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,20,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,21,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,22,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,23,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,24,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,25,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,26,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,27,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,28,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,29,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,30,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,31,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,32,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,33,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,34,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,35,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,36,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,37,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,38,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,39,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
B11,2,11,40,SPB6 AG0 EEA1-488,6,0,1,+ ConA-594 + Tfn-647,None
C02,3,2,1,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,2,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,3,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,4,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,5,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,6,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,7,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,8,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,9,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,10,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,11,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,12,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,13,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,14,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,15,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,16,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,17,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,18,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,19,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,20,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,21,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,22,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,23,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,24,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,25,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,26,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,27,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,28,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,29,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,30,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,31,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,32,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,33,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,34,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,35,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,36,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,37,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,38,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,39,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C02,3,2,40,SPB2 AG4 P17,2,4,17,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,1,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,2,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,3,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,4,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,5,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,6,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,7,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,8,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,9,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,10,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,11,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,12,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,13,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,14,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,15,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,16,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,17,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,18,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,19,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,20,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,21,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,22,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,23,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,24,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,25,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,26,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,27,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,28,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,29,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,30,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,31,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,32,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,33,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,34,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,35,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,36,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,37,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,38,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,39,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C03,3,3,40,SPB3 AG3 P14,3,3,14,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,1,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,2,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,3,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,4,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,5,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,6,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,7,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,8,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,9,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,10,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,11,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,12,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,13,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,14,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,15,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,16,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,17,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,18,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,19,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,20,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,21,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,22,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,23,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,24,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,25,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,26,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,27,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,28,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,29,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,30,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,31,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,32,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,33,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,34,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,35,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,36,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,37,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,38,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,39,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C04,3,4,40,SPB4 AG2 P12,4,2,12,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,1,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,2,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,3,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,4,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,5,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,6,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,7,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,8,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
C05,3,5,9,SPB5 AG1 P9,5,1,9,LAMP1-488 + MitoRed + WGA-CF640R,None
