,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,,SPB2 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG2 P12 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB6 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG3 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG2 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG1 EEA1-488 + ConA-594 + Tfn-647,SPB6 AG0 EEA1-488 + ConA-594 + Tfn-647,
C,,SPB2 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG2 P12 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB6 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG3 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG2 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG1 EEA1-488 + ConA-594 + Tfn-647,SPB6 AG0 EEA1-488 + ConA-594 + Tfn-647,
D,,SPB2 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG2 P12 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB6 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG4 P17 EEA1-488 + ConA-594 + Tfn-647,SPB3 AG3 EEA1-488 + ConA-594 + Tfn-647,SPB4 AG2 EEA1-488 + ConA-594 + Tfn-647,SPB5 AG1 EEA1-488 + ConA-594 + Tfn-647,SPB6 AG0 EEA1-488 + ConA-594 + Tfn-647,
E,,SPB2 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG2 P12 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB6 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG4 P17 EEA1-488 + ConA-594 + Tfn-647 + IKA,SPB3 AG3 EEA1-488 + ConA-594 + Tfn-647+ IKA,SPB4 AG2 EEA1-488 + ConA-594 + Tfn-647+ IKA,SPB5 AG1 EEA1-488 + ConA-594 + Tfn-647+ IKA,SPB6 AG0 EEA1-488 + ConA-594 + Tfn-647+ IKA,
F,,SPB2 AG4 P17 LAMP1-488 + MitoRed + WGA-CF640R,SPB3 AG3 P14 LAMP1-488 + MitoRed + WGA-CF640R,SPB4 AG2 P12 LAMP1-488 + MitoRed + WGA-CF640R,SPB5 AG1 P9 LAMP1-488 + MitoRed + WGA-CF640R,SPB6 AG0 P6 LAMP1-488 + MitoRed + WGA-CF640R,SPB2 AG4 P17 EEA1-488 + Tfn-568 + WGA-CF640R,SPB3 AG3 EEA1-488 + Tfn-568 + WGA-CF640R,SPB4 AG2 EEA1-488 + Tfn-568 + WGA-CF640R,SPB5 AG1 EEA1-488 + Tfn-568 + WGA-CF640R,SPB6 AG0 EEA1-488 + Tfn-568 + WGA-CF640R,
G,,SPB1 AG5 P20 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG5 P20 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG5 P20 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG5 P20 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG5 P20 LAMP1-488 + MitoRed + WGA-CF640R,SPB1 AG5 P20 EEA1-488 + ConA-594 + Tfn-647,SPB1 AG5 P20 EEA1-488 + ConA-594 + Tfn-647,SPB1 AG5 P20 EEA1-488 + ConA-594 + Tfn-647,SPB1 AG5 P20 EEA1-488 + ConA-594 + Tfn-647,SPB1 AG5 P20 EEA1-488 + ConA-594 + Tfn-647,
H,,,,,,,,,,,,
