,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,,P20 LIN2-0A-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN3-0A-b2 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P15 LIN4-0B-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P13 LIN5-0B-b3 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P11 LIN6-0C-b1 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN2-0A-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN3-0A-b2 AG3 EEA1-488 + ConA-594 + Tfn-647,P15 LIN4-0B-b2 AG2 EEA1-488 + ConA-594 + Tfn-647,P13 LIN5-0B-b3 AG1 EEA1-488 + ConA-594 + Tfn-647,P11 LIN6-0C-b1 AG0 EEA1-488 + ConA-594 + Tfn-647,
C,,P20 LIN2-0A-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN3-0A-b2 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P15 LIN4-0B-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P13 LIN5-0B-b3 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P11 LIN6-0C-b1 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN2-0A-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN3-0A-b2 AG3 EEA1-488 + ConA-594 + Tfn-647,P15 LIN4-0B-b2 AG2 EEA1-488 + ConA-594 + Tfn-647,P13 LIN5-0B-b3 AG1 EEA1-488 + ConA-594 + Tfn-647,P11 LIN6-0C-b1 AG0 EEA1-488 + ConA-594 + Tfn-647,
D,,P20 LIN2-0A-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN3-0A-b2 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P15 LIN4-0B-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P13 LIN5-0B-b3 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P11 LIN6-0C-b1 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN2-0A-b1 AG4 EEA1-488 + ConA-594 + Tfn-647,P17 LIN3-0A-b2 AG3 EEA1-488 + ConA-594 + Tfn-647,P15 LIN4-0B-b2 AG2 EEA1-488 + ConA-594 + Tfn-647,P13 LIN5-0B-b3 AG1 EEA1-488 + ConA-594 + Tfn-647,P11 LIN6-0C-b1 AG0 EEA1-488 + ConA-594 + Tfn-647,
E,,P20 LIN2-0A-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN3-0A-b2 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P15 LIN4-0B-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P13 LIN5-0B-b3 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P11 LIN6-0C-b1 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN2-0A-b1 AG4 EEA1-488 + ConA-594 + Tfn-647 + IKA,P17 LIN3-0A-b2 AG3 EEA1-488 + ConA-594 + Tfn-647+ IKA,P15 LIN4-0B-b2 AG2 EEA1-488 + ConA-594 + Tfn-647+ IKA,P13 LIN5-0B-b3 AG1 EEA1-488 + ConA-594 + Tfn-647+ IKA,P11 LIN6-0C-b1 AG0 EEA1-488 + ConA-594 + Tfn-647+ IKA,
F,,P20 LIN2-0A-b1 AG4 LAMP1-488 + MitoRed + WGA-CF640R,P17 LIN3-0A-b2 AG3 LAMP1-488 + MitoRed + WGA-CF640R,P15 LIN4-0B-b2 AG2 LAMP1-488 + MitoRed + WGA-CF640R,P13 LIN5-0B-b3 AG1 LAMP1-488 + MitoRed + WGA-CF640R,P11 LIN6-0C-b1 AG0 LAMP1-488 + MitoRed + WGA-CF640R,P20 LIN2-0A-b1 AG4 EEA1-488 + Tfn-568 + WGA-CF640R,P17 LIN3-0A-b2 AG3 EEA1-488 + Tfn-568 + WGA-CF640R,P15 LIN4-0B-b2 AG2 EEA1-488 + Tfn-568 + WGA-CF640R,P13 LIN5-0B-b3 AG1 EEA1-488 + Tfn-568 + WGA-CF640R,P11 LIN6-0C-b1 AG0 EEA1-488 + Tfn-568 + WGA-CF640R,
G,,P23 LIN1-0B-b1 AG5 LAMP1-488 + MitoRed + WGA-CF640R,P23 LIN1-0B-b1 AG5 LAMP1-488 + MitoRed + WGA-CF640R,P23 LIN1-0B-b1 AG5 LAMP1-488 + MitoRed + WGA-CF640R,P23 LIN1-0B-b1 AG5 LAMP1-488 + MitoRed + WGA-CF640R,P23 LIN1-0B-b1 AG5 LAMP1-488 + MitoRed + WGA-CF640R,P23 LIN1-0B-b1 AG5 EEA1-488 + ConA-594 + Tfn-647,P23 LIN1-0B-b1 AG5 EEA1-488 + ConA-594 + Tfn-647,P23 LIN1-0B-b1 AG5 EEA1-488 + ConA-594 + Tfn-647,P23 LIN1-0B-b1 AG5 EEA1-488 + ConA-594 + Tfn-647,P23 LIN1-0B-b1 AG5 EEA1-488 + ConA-594 + Tfn-647,
H,,,,,,,,,,,,
