,AllGroups,Plate_Number,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
0,P6-12,4.0,2245.0,0.14750801292060925,0.04380649969311726,0.029098126991711,0.05869972531457557,0.07389053309951,0.0843637089899973,0.0965063913333445,0.1185852019035274,0.1439756214025635,0.1740306285433593,0.2011916858126259,0.21971101919716002,0.2321651227236597,0.2555288883828136,0.5404064413397618
1,P6-12,5.0,2067.0,0.1035970540850503,0.030327640023091556,0.0294451687934069,0.05139265988650774,0.056954129007935464,0.06245042051380821,0.06939729350442243,0.0829507672462722,0.0996888599604037,0.1205294355411486,0.13972152019261908,0.15381349611785067,0.16693238852923958,0.1900449491164905,0.3384230954792874
2,P6-12,2.0,1495.0,0.11766717975468509,0.027525312425327617,0.0040430560485356,0.061564381934013986,0.06944937083597866,0.07500664124047113,0.08479202876723582,0.09984415398422805,0.1161916870991876,0.13431133726443034,0.15044936042519558,0.16173080685250713,0.17944009701244026,0.19608098465725807,0.2573520298807115
3,P6-12,1.0,3073.0,0.13993915240843355,0.047642486556521285,0.0033135154240402,0.05990077170479286,0.0691001620240276,0.07750469948703223,0.08801635607889068,0.1056933697988796,0.1318253444349632,0.1673817296497732,0.20435495747440408,0.22648409275449718,0.24725907659696164,0.26729011315761264,0.5144526096022859
4,P13-15,1.0,1898.0,0.12107944167583419,0.04113105837024334,0.0032921713406852,0.049489864189844184,0.05765961877309591,0.0644313133515259,0.07558850504672641,0.09167536596602963,0.11644485233818849,0.14442617829350907,0.17517486034577354,0.19577310431247197,0.2129989812179222,0.2292066036235515,0.3822557840825625
5,P13-15,4.0,1611.0,0.1388226047463262,0.04505126638000815,0.0125925236714301,0.05907321663368682,0.06893121714882611,0.0782911073073663,0.0891955953106804,0.1085372008161629,0.1316995228528715,0.1625354166934817,0.1967466459853162,0.21954409630694238,0.24549628549767555,0.27690287551532505,0.4572671874515721
6,P13-15,3.0,1436.0,0.11605667312551092,0.03337645864608673,0.0089090879460765,0.05210308947663042,0.05976777677942619,0.06612259329930335,0.07495907356971696,0.09395485942787485,0.11320798106784435,0.135969395350782,0.15820052934947054,0.17405619869404268,0.1877669230090066,0.2058727325426826,0.3495726515230501
7,P13-15,2.0,3835.0,0.12792790731743495,0.03246102107391727,0.0120149736743629,0.06648466549242146,0.07501169106104534,0.0841985406550335,0.0914698130273467,0.10604100479797565,0.1241406883244734,0.14470104941942905,0.16859982597730155,0.1878541426096949,0.20712117286481238,0.2235372868792829,0.3560523209356259
8,P13-15,5.0,1757.0,0.09734108455491097,0.029605428872264236,0.0363152034632238,0.047792143406562675,0.05239302326920064,0.0581498031315448,0.065092305642469,0.0760468763386738,0.0937971531564542,0.1138086831047746,0.13338083300300746,0.14611754146193137,0.15747483220560599,0.17528283092782188,0.3141518172675931
9,P13-15,6.0,5576.0,0.08153754322969997,0.024820376261693443,0.0106815339948298,0.03733967055248892,0.04180400327203575,0.04687225378256722,0.05280855481921705,0.06424835194303977,0.07851859646768874,0.09620385985733035,0.1142163486280507,0.1251505035879276,0.1355694371110661,0.14771862163272614,0.3174697198969284
