Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,TimepointName,SerialPassage_BatchNumber,AgeGroup,PassageNumber,Staining,Drug
B03,2,3,24,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,25,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,26,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,27,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,28,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,29,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,30,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,31,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,32,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,33,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,34,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,35,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,36,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,37,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,38,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,39,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B03,2,3,40,SPB4 AG8 P27,4,8,27,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,1,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,2,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,3,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,4,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,5,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,6,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,7,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,8,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,9,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,10,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,11,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,12,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,13,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,14,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,15,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,16,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,17,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,18,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,19,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,20,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,21,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,22,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,23,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,24,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,25,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,26,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,27,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,28,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,29,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,30,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,31,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,32,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,33,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,34,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,35,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,36,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,37,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,38,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,39,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B04,2,4,40,SPB2 AG7 P24,2,7,24,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,1,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,2,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,3,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,4,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,5,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,6,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,7,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,8,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,9,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,10,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,11,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,12,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,13,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,14,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,15,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,16,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,17,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,18,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,19,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,20,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,21,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,22,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,23,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,24,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,25,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,26,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,27,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,28,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,29,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,30,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,31,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,32,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,33,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,34,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,35,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,36,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,37,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,38,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,39,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B05,2,5,40,SPB8 AG6 P22,8,6,22,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,1,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,2,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,3,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,4,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,5,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,6,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,7,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,8,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,9,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,10,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,11,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,12,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,13,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,14,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,15,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,16,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,17,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,18,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,19,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,20,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,21,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,22,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,23,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,24,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,25,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,26,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,27,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,28,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,29,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,30,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,31,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,32,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,33,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,34,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,35,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,36,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,37,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,38,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,39,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B06,2,6,40,SPB9 AG5 P20,9,5,20,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,1,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,2,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,3,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,4,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,5,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,6,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,7,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,8,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,9,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,10,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,11,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,12,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,13,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,14,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
B07,2,7,15,SPB4 AG4 P18,4,4,18,LAMP1-488 + MitoRed + Phalloidin-647,None
