,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,SPB12 AG2_Doxo P12 LAMP1-488 + MitoRed + Phalloidin-647,SPB3 AG9 P29 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG8 P27 LAMP1-488 + MitoRed + Phalloidin-647,SPB2 AG7 P24 LAMP1-488 + MitoRed + Phalloidin-647,SPB8 AG6 P22 LAMP1-488 + MitoRed + Phalloidin-647,SPB9 AG5 P20 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG4 P18 LAMP1-488 + MitoRed + Phalloidin-647,SPB10 AG3 P17 LAMP1-488 + MitoRed + Phalloidin-647,SPB11 AG2 P15 LAMP1-488 + MitoRed + Phalloidin-647,SPB12 AG1 P13 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647
C,SPB12 AG2_Doxo P12 LAMP1-488 + MitoRed + Phalloidin-647,SPB3 AG9 P29 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG8 P27 LAMP1-488 + MitoRed + Phalloidin-647,SPB2 AG7 P24 LAMP1-488 + MitoRed + Phalloidin-647,SPB8 AG6 P22 LAMP1-488 + MitoRed + Phalloidin-647,SPB9 AG5 P20 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG4 P18 LAMP1-488 + MitoRed + Phalloidin-647,SPB10 AG3 P17 LAMP1-488 + MitoRed + Phalloidin-647,SPB11 AG2 P15 LAMP1-488 + MitoRed + Phalloidin-647,SPB12 AG1 P13 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647
D,SPB12 AG2_Doxo P12 LAMP1-488 + MitoRed + Phalloidin-647,SPB3 AG9 P29 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG8 P27 LAMP1-488 + MitoRed + Phalloidin-647,SPB2 AG7 P24 LAMP1-488 + MitoRed + Phalloidin-647,SPB8 AG6 P22 LAMP1-488 + MitoRed + Phalloidin-647,SPB9 AG5 P20 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG4 P18 LAMP1-488 + MitoRed + Phalloidin-647,SPB10 AG3 P17 LAMP1-488 + MitoRed + Phalloidin-647,SPB11 AG2 P15 LAMP1-488 + MitoRed + Phalloidin-647,SPB12 AG1 P13 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647
E,SPB12 AG2_Doxo P12 LAMP1-488 + MitoRed + Phalloidin-647,SPB3 AG9 P29 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG8 P27 LAMP1-488 + MitoRed + Phalloidin-647,SPB2 AG7 P24 LAMP1-488 + MitoRed + Phalloidin-647,SPB8 AG6 P22 LAMP1-488 + MitoRed + Phalloidin-647,SPB9 AG5 P20 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG4 P18 LAMP1-488 + MitoRed + Phalloidin-647,SPB10 AG3 P17 LAMP1-488 + MitoRed + Phalloidin-647,SPB11 AG2 P15 LAMP1-488 + MitoRed + Phalloidin-647,SPB12 AG1 P13 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647
F,SPB12 AG2_Doxo P12 LAMP1-488 + MitoRed + Phalloidin-647,SPB3 AG9 P29 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG8 P27 LAMP1-488 + MitoRed + Phalloidin-647,SPB2 AG7 P24 LAMP1-488 + MitoRed + Phalloidin-647,SPB8 AG6 P22 LAMP1-488 + MitoRed + Phalloidin-647,SPB9 AG5 P20 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG4 P18 LAMP1-488 + MitoRed + Phalloidin-647,SPB10 AG3 P17 LAMP1-488 + MitoRed + Phalloidin-647,SPB11 AG2 P15 LAMP1-488 + MitoRed + Phalloidin-647,SPB12 AG1 P13 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647
G,SPB12 AG2_Doxo P12 LAMP1-488 + MitoRed + Phalloidin-647,SPB3 AG9 P29 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG8 P27 LAMP1-488 + MitoRed + Phalloidin-647,SPB2 AG7 P24 LAMP1-488 + MitoRed + Phalloidin-647,SPB8 AG6 P22 LAMP1-488 + MitoRed + Phalloidin-647,SPB9 AG5 P20 LAMP1-488 + MitoRed + Phalloidin-647,SPB4 AG4 P18 LAMP1-488 + MitoRed + Phalloidin-647,SPB10 AG3 P17 LAMP1-488 + MitoRed + Phalloidin-647,SPB11 AG2 P15 LAMP1-488 + MitoRed + Phalloidin-647,SPB12 AG1 P13 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647,SPB13 AG0 P8 LAMP1-488 + MitoRed + Phalloidin-647
H,,,,,,,,,,,,
