,1,2,3,4,5,6,7,8,9,10,11,12
A,,,,,,,,,,,,
B,Doxo_P19 LIN12-0C-b2-s2 AG10 LAMP1-488 + MitoRed + Phalloidin-647,P34 LIN3-0A-b2-s1-ss2 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s2-ss1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN2-0A-b1-s1-ss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss1 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss2 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN7-0C-b3-s2 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P21 LIN11-0C-b5 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P20 LIN12-0C-b2-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647
C,Doxo_P19 LIN12-0C-b2-s2 AG10 LAMP1-488 + MitoRed + Phalloidin-647,P34 LIN3-0A-b2-s1-ss2 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s2-ss1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN2-0A-b1-s1-ss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss1 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss2 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN7-0C-b3-s2 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P21 LIN11-0C-b5 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P20 LIN12-0C-b2-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647
D,Doxo_P19 LIN12-0C-b2-s2 AG10 LAMP1-488 + MitoRed + Phalloidin-647,P34 LIN3-0A-b2-s1-ss2 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s2-ss1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN2-0A-b1-s1-ss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss1 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss2 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN7-0C-b3-s2 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P21 LIN11-0C-b5 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P20 LIN12-0C-b2-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647
E,Doxo_P19 LIN12-0C-b2-s2 AG10 LAMP1-488 + MitoRed + Phalloidin-647,P34 LIN3-0A-b2-s1-ss2 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s2-ss1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN2-0A-b1-s1-ss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss1 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss2 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN7-0C-b3-s2 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P21 LIN11-0C-b5 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P20 LIN12-0C-b2-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647
F,Doxo_P19 LIN12-0C-b2-s2 AG10 LAMP1-488 + MitoRed + Phalloidin-647,P34 LIN3-0A-b2-s1-ss2 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s2-ss1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN2-0A-b1-s1-ss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss1 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss2 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN7-0C-b3-s2 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P21 LIN11-0C-b5 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P20 LIN12-0C-b2-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647
G,Doxo_P19 LIN12-0C-b2-s2 AG10 LAMP1-488 + MitoRed + Phalloidin-647,P34 LIN3-0A-b2-s1-ss2 AG9 LAMP1-488 + MitoRed + Phalloidin-647,P33 LIN3-0A-b2-s2-ss1-ss1 AG8 LAMP1-488 + MitoRed + Phalloidin-647,P29 LIN2-0A-b1-s1-ss1 AG7 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss1 AG6 LAMP1-488 + MitoRed + Phalloidin-647,P25 LIN8-0B-b2B-s1-ss2 AG5 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN6-0C-b1-s2 AG4 LAMP1-488 + MitoRed + Phalloidin-647,P24 LIN7-0C-b3-s2 AG3 LAMP1-488 + MitoRed + Phalloidin-647,P21 LIN11-0C-b5 AG2 LAMP1-488 + MitoRed + Phalloidin-647,P20 LIN12-0C-b2-s2 AG1 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647,P13 LIN11-0C-b5-s1 AG0 LAMP1-488 + MitoRed + Phalloidin-647
H,,,,,,,,,,,,
