,AllGroups,PlateNumber,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
17,P19-21,5,2606.0,1.0,0.4043156679811871,0.2322294602742224,0.3578945460566545,0.42560125677636984,0.48670267447017646,0.5625454633107949,0.7076432031982735,0.9293747778478653,1.2081888727789354,1.5407491773376845,1.7419111179684221,1.9640086702026944,2.243656850915282,3.118542936707935
18,P19-21,3,3587.0,1.0,0.45651503260244836,0.1979511615336489,0.3623607556609027,0.4047010620340395,0.46735748738520844,0.5400817288127003,0.6946834299287867,0.9067614845753913,1.2057558881301729,1.5594651077552146,1.83604301146362,2.142939170008344,2.5508235899734566,7.208851197755626
19,P19-21,2,1342.0,1.0,0.42698191944206504,0.24552257507054703,0.32511839916250945,0.3847564207452447,0.45626569854825616,0.5245810720293778,0.6856550469359648,0.9263819500523628,1.2402631171141272,1.5858723097983474,1.7736034949110344,2.0381764304190666,2.25530149769806,2.9129589424357563
20,P19-21,1,729.0,1.0,0.38997731292863286,0.12063682060960404,0.37254257038866834,0.424500267861121,0.4998056238060552,0.584905195757499,0.7235906412915069,0.934021541107893,1.211775064773951,1.5084910789374335,1.77143012886755,1.9219595374138514,2.0788434512791447,3.517309543099762
21,P19-21,4,1469.0,1.0000000000000002,0.37602432731945656,0.1465791571464677,0.39186642055009363,0.44842455015254307,0.5070432622479081,0.586788415275754,0.7341473865025887,0.9367258297640411,1.195529039843949,1.48394883480674,1.7122740959900284,1.923015720404554,2.1519600383745097,3.0069868445356573
22,P22-24,7,1486.0,1.0,0.4653299864270969,0.18693917992244685,0.368590904162928,0.4185196722956191,0.4622493186261137,0.5357172317182537,0.6746998914905292,0.8954116499420421,1.1937614207981744,1.594482156148345,1.9206242704728127,2.0994299159132095,2.456372964799916,4.102191953344933
23,P22-24,6,3256.0,1.0,0.45696387009751316,0.20440779404519094,0.37013477088318797,0.4219595709577243,0.46515579479464686,0.5329917732931011,0.6757653743496916,0.8955399472318868,1.2175837295876983,1.585485412482269,1.8832668092119529,2.151136427982578,2.496264441493076,4.134310725185385
24,P22-24,5,1083.0,1.0,0.46766265796686945,0.20372061410199716,0.36046841275063796,0.40119871850374117,0.44483917142731977,0.5332884622152722,0.6784339685037353,0.8928895513516403,1.2089844576842856,1.663851941633505,1.8754652903817708,2.1939914407718706,2.513553184347429,3.9296680104435566
25,P22-24,2,772.0,1.0,0.41317722390032496,0.25252200879701475,0.3554796356421531,0.4045821310564743,0.46194651599915476,0.5281056916968012,0.6999175052535443,0.9285422359701762,1.209920790880263,1.5733668590733192,1.7920555507528388,1.9265278169595588,2.1570366228976967,3.372299757299587
26,P22-24,3,2539.0,1.0,0.4130798155644256,0.2943160144539507,0.36273469993176505,0.44173070331080044,0.5024335879512917,0.5811503739254665,0.7323219365414229,0.91773610083478,1.1755397903133917,1.4917110471197963,1.7397676951032726,1.9934833353530497,2.414764864215219,4.387210240224522
27,P22-24,4,3426.0,1.0,0.4519670418173126,0.21421238579383567,0.3676886480477985,0.42412596440691025,0.4890814950676067,0.5701056123646524,0.723502649491045,0.9348261259135211,1.1904363821909023,1.4855007172038417,1.6838406780203699,1.9156641764328395,2.257842755703579,11.528369817214964
28,P25-27,4,2434.0,1.0,0.35990545501090343,0.18941932275873216,0.3716949199045365,0.4328194894928165,0.5014611664574579,0.5845197193581833,0.7470771440869208,0.9499263724303624,1.2077984170783782,1.479938069171498,1.6517332453792648,1.838565731669503,2.07890117383125,2.617889812643482
29,P25-27,5,2837.0,1.0,0.3944699534338517,0.17068418361469614,0.360247889026324,0.4233242652820564,0.4800634056541514,0.5539783973758057,0.7188051674131394,0.9382165527609604,1.2165085721504962,1.5151379362974309,1.740476863351433,1.917650060122684,2.170354857164571,3.408867846989971
30,P25-27,6,274.0,1.0,1.1936805993008286,0.1620302594625905,0.2790662697351084,0.30571400759013967,0.3768207334556551,0.46496967742816536,0.6109674185085534,0.8551050600468737,1.1808091963246234,1.5472504001201088,1.732342157175362,2.0339780752726018,2.4884141667322175,19.22179875026746
31,P25-27,3,1253.0,1.0,0.6609404502524232,0.10667475550680296,0.175290183043366,0.21049182927934573,0.2641199503829776,0.3320981110194621,0.531185358414576,0.8358237460903561,1.3222682165894188,1.8809886315733129,2.238334618652199,2.6256454399000995,3.053573740681332,5.906180626885393
32,P25-27,7,1547.0,1.0,0.43300971538069893,0.15261589534400666,0.32771940814453,0.377520217635103,0.43157923880298765,0.5203892483725814,0.6769778247585891,0.9313605148893476,1.2597248139930426,1.5617683711422818,1.817799982528439,2.0464029931398517,2.3312438112221465,3.213747550809668
33,P28-31,7,912.0,1.0,0.4253516026987282,0.24207096752662755,0.39233359600153467,0.43546475846095617,0.4999280894419047,0.5706613172284609,0.6936791907376769,0.9074969620009664,1.1993036218923772,1.5185867864745648,1.8372751496556876,2.0919424015516754,2.3053615007118706,3.226099736527843
34,P28-31,5,5432.0,1.0,0.3495789172262475,0.12911395023692127,0.3419425035053094,0.4230448333038843,0.4866598555819211,0.5743573376121405,0.7524694245141472,0.9674592227121404,1.214111829119088,1.4627272132670923,1.6245289918355375,1.7796941919895908,1.978924332206093,2.5940784988112555
35,P28-31,6,2597.0,1.0,0.4332904686008809,0.1681754849605414,0.33764809117336814,0.393897048336623,0.450423568718085,0.515971171223562,0.6845543065328122,0.9219079258968659,1.2176772567541798,1.5914482018175629,1.8437442516882359,2.0405998030039894,2.3011954896334657,3.5960641157995035
36,P32-35,6,61.0,0.9999999999999999,0.5778163148164512,0.1688980035031705,0.22062670378504776,0.25655934524159146,0.26846536733856247,0.4469377442845277,0.6139135709206938,0.8905034149260933,1.2830471487415283,1.6740073840957517,1.9527317308631866,2.1400244043866716,2.8312275457390395,3.6653271331579744
37,P32-35,7,902.0,1.0,0.4368627622998876,0.27966233345453845,0.3733967826404372,0.414556771953334,0.46780493544771945,0.5437760647956715,0.6975447850356646,0.9148267202545425,1.1920770931092797,1.5762765701561852,1.813908852569285,2.044122154056088,2.4089223125319994,3.672035182215753
38,P32-35,5,585.0,1.0,0.49503844002364844,0.13423780345913236,0.2545787607051368,0.32249822958773666,0.4011531232423643,0.49185959115712036,0.6559249576173346,0.9199231267444362,1.2352233669659254,1.6116290127766972,1.8374524984688683,2.11716028932485,2.455670775296172,4.8787362951331525
39,Doxo,5,205.0,1.0,0.5030022863669021,0.07797108833727252,0.18757813170866183,0.2701664683018697,0.33692088312865487,0.4368959687012381,0.6319549223885901,0.9037508381174469,1.313658133997195,1.7070022307833603,1.806526651596367,2.0941987350187925,2.1439401358447294,3.2827375708334747
40,Doxo,7,258.0,1.0,0.4897935639889825,0.23616640493922364,0.32720498106756224,0.4209606522341047,0.45227966718977736,0.5289026017711124,0.6611862272129199,0.8696846407442764,1.2047950508829603,1.6437318847297888,1.8969091627310264,2.2450931196581148,2.8637013696851774,3.2582006789565705
41,Doxo,6,652.0,1.0,0.4560892429466714,0.1416342588691296,0.323002535276501,0.3886087742985196,0.4531980701526036,0.52280517924318,0.6587219431742198,0.8974346736339742,1.2346795282470724,1.6606122034808424,1.897702284798885,2.045775422404237,2.401301790409949,3.1449354784848427
