Metadata_Well,Metadata_WellRow,Metadata_WellColumn,Metadata_Field,TimepointName,Replicate,Time,PassageNumber,Staining,Drug
G04,7,4,27,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,28,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,29,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,30,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,31,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,32,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,33,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,34,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,35,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,36,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,37,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,38,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,39,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G04,7,4,40,R6 T4,6,4,18,LAMP1-488 + MitoRed,False
G05,7,5,1,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,2,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,3,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,4,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,5,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,6,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,7,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,8,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,9,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,10,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,11,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,12,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,13,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,14,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,15,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,16,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,17,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,18,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,19,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,20,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,21,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,22,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,23,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,24,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,25,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,26,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,27,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,28,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,29,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,30,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,31,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,32,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,33,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,34,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,35,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,36,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,37,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,38,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,39,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G05,7,5,40,R7 T3,7,3,16,LAMP1-488 + MitoRed,False
G06,7,6,1,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,2,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,3,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,4,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,5,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,6,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,7,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,8,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,9,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,10,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,11,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,12,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,13,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,14,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,15,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,16,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,17,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,18,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,19,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,20,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,21,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,22,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,23,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,24,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,25,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,26,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,27,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,28,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,29,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,30,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,31,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,32,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,33,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,34,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,35,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,36,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,37,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,38,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,39,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G06,7,6,40,R8 T2,8,2,12,LAMP1-488 + MitoRed,False
G07,7,7,1,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,2,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,3,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,4,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,5,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,6,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,7,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,8,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,9,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,10,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,11,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,12,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,13,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,14,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,15,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,16,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,17,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,18,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,19,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,20,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,21,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,22,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,23,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,24,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,25,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,26,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,27,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,28,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,29,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,30,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,31,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,32,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,33,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,34,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,35,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,36,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,37,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,38,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,39,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G07,7,7,40,R9 T1,9,1,10,LAMP1-488 + MitoRed,False
G08,7,8,1,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,2,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,3,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,4,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,5,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,6,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,7,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,8,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,9,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,10,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,11,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,12,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,13,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,14,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,15,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,16,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,17,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,18,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,19,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,20,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,21,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,22,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,23,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,24,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,25,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,26,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,27,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,28,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,29,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,30,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,31,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,32,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,33,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,34,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,35,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,36,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,37,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,38,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,39,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G08,7,8,40,R10 T0,1,0,7,LAMP1-488 + MitoRed,False
G10,7,10,1,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,2,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,3,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,4,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,5,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,6,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,7,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,8,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,9,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,10,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,11,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,12,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,13,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,14,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,15,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,16,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,17,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,18,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,19,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,20,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,21,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,22,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,23,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,24,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,25,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,26,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,27,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,28,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,29,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,30,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,31,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,32,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,33,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,34,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,35,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,36,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,37,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,38,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,39,R9 T1,9,1,10,yH2AX-488,False
G10,7,10,40,R9 T1,9,1,10,yH2AX-488,False
G11,7,11,1,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,2,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,3,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,4,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,5,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,6,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,7,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,8,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,9,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,10,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,11,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,12,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,13,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,14,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,15,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,16,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,17,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,18,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,19,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,20,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,21,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,22,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,23,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,24,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,25,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,26,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,27,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,28,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,29,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,30,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,31,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,32,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,33,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,34,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,35,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,36,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,37,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,38,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,39,R2 T6,2,6,24,yH2AX-488,False
G11,7,11,40,R2 T6,2,6,24,yH2AX-488,False
