,AllGroups,Plate_Number,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
0,P6-12,4.0,2245.0,0.02690778782369954,0.012406989698347557,0.006769161193955,0.01111395643304942,0.01279696736310123,0.01425749876796752,0.0160817445023334,0.0200315809658868,0.0251027397183706,0.0319735476084578,0.03921909011020009,0.04419187230323906,0.04883424285539241,0.056453985796206835,0.3721422225128678
1,P6-12,5.0,2067.0,0.02012383769500986,0.007428556310531601,0.0054846052716796,0.00883551015784732,0.009723373090985065,0.01091047604703338,0.012103176904212882,0.014979278936803,0.0188413307658342,0.023805166496862748,0.029821363900851782,0.03440710164943623,0.03768012987490231,0.04408564830673192,0.0715311155425418
2,P6-12,2.0,1495.0,0.03204782847048879,0.012566856014513338,0.0103971331880219,0.013275079192319508,0.014896422365033465,0.01658192639698392,0.01901907069990966,0.0232324182016561,0.0292009572613002,0.0385347900004843,0.048334678438540266,0.05539042120234307,0.06263769391062704,0.07370543106627439,0.1147722094484241
3,P6-12,1.0,3073.0,0.040110720246226084,0.014644058432332843,0.0035541794049651,0.01604902991914063,0.018600709432209962,0.02074804754029196,0.02401469153700294,0.0297748732478844,0.0377707374923717,0.0480835375605626,0.058731160482382104,0.06531208529653597,0.07395225504686478,0.08454818353423081,0.1599139197657542
4,P13-15,1.0,1898.0,0.033930340040202116,0.01889850609980745,0.0054757394521521,0.009382060251129637,0.010510367293753002,0.01188436671870565,0.014279522457297342,0.01921463175642365,0.02987671355490415,0.04396508595549033,0.05887031146393251,0.06868869510544807,0.07816227851995798,0.09143179688761688,0.1785246008588768
5,P13-15,4.0,1611.0,0.03498818449814006,0.013732227723972435,0.0054111757025786,0.0103123239860594,0.012451700660192602,0.01535058148122825,0.0181517412677219,0.0252909413742818,0.0337296839568977,0.04325927527833085,0.0524907399529999,0.0595044944668726,0.06528776301293081,0.07366565890018914,0.1175323013614803
6,P13-15,3.0,1436.0,0.04161107165601835,0.023902655911614588,0.00588158484894,0.015427700486819775,0.018040599399833664,0.020376720133221525,0.023467115518619852,0.02911984771654525,0.0380863198558216,0.04917818024094013,0.06255719882408281,0.07370745045398462,0.08769793506698856,0.10211593252029912,0.6708734857930673
7,P13-15,2.0,3835.0,0.052433280760142906,0.02125824896346684,0.0057774845221692,0.02014845599488061,0.02264343017646174,0.02565492116396077,0.02928836927110422,0.03713929205554785,0.0483066514929805,0.06371787037211979,0.080848196608607,0.09348913250570581,0.10623091692403626,0.11920714774635716,0.1827031335841346
8,P13-15,5.0,1757.0,0.021737150124198905,0.008522837704218023,0.0033127007074853,0.008847029795311651,0.010077913178699521,0.01107695319624102,0.01268769723042636,0.0156113137818304,0.0201034773206444,0.0262081036296687,0.03278289538932379,0.03768274094449914,0.04239456756045549,0.05138064513125918,0.0702313099580832
9,P13-15,6.0,5576.0,0.016910013865043174,0.007081591953408102,0.0029291036307896,0.0067759218013301505,0.007496352386333475,0.008291986913914475,0.00939915738787605,0.0117748664415359,0.01555603321076005,0.020452193557167528,0.02593461173469275,0.029970875467102073,0.034149998609504524,0.03980455800103245,0.083045682708029
10,P13-15,7.0,1352.0,0.029447050252189445,0.012507599106536111,0.0071432724124808,0.011384180623521986,0.01298133145958369,0.01444472006439612,0.01681572145966612,0.0204684719825255,0.027128487710067102,0.03543327097455097,0.04634705189105332,0.05269055257516655,0.05972023261645495,0.06614463262716827,0.1353428603034728
11,P16-18,2.0,1920.0,0.04748261717557616,0.021408272859209054,0.0102932210464561,0.014683568052144146,0.01706870220836225,0.02037956291665606,0.02350422398984241,0.03135839759624312,0.0438251660598157,0.05913413454557085,0.07560882943741158,0.08862296852899791,0.0999621887203621,0.11447922262086252,0.1631366699859447
12,P16-18,3.0,5529.0,0.032664984546963115,0.014912403669875233,0.0072752181905066,0.011046796420232327,0.0128454884376599,0.01461009662990026,0.01684036899991422,0.0219492045439168,0.0298245503331787,0.0399769725965383,0.05197631627456265,0.061022346509936966,0.07091266997298042,0.08049023751464543,0.1901039166319177
13,P16-18,4.0,1459.0,0.0493444503906461,0.01942048323095719,0.0021674704716205,0.01819985782465668,0.02130313176956691,0.025386665373253573,0.02906492858673622,0.0367714369351959,0.0470813966558732,0.05936666788870655,0.07213031387536228,0.07824823954102854,0.08696420408067156,0.09825243037894588,0.3203356879130203
14,P16-18,6.0,1758.0,0.01752733531375846,0.007739355360942052,0.0043056541348866,0.0064375392859964764,0.0074359352537572325,0.0082416738827115,0.00938239218617156,0.011835138066423575,0.015840862855558052,0.021679061291033523,0.02770102511674184,0.03230862127059128,0.03686116529418286,0.04116885087350679,0.0608217191615201
15,P16-18,1.0,1314.0,0.056103777151184434,0.020721305977197756,0.0143244753575749,0.02210743893209277,0.024761850711812826,0.028360799920600782,0.032399345071510315,0.0413267551015114,0.05397143810359895,0.06712503472185442,0.08208408056171253,0.0938209919110366,0.10589580976898702,0.12106638613202755,0.16410421589811
16,P19-21,7.0,3268.0,0.03005979314146389,0.015117168326362404,0.0050208163760695,0.010038221621913118,0.011501645758736748,0.012834859795282785,0.01502893631839744,0.0195678000110583,0.0268005755078589,0.036498145139151526,0.04911243144250583,0.058290530932744736,0.06739051469684255,0.07816642287656889,0.1893706596955057
17,P19-21,5.0,2237.0,0.02720769402550052,0.011659700292119275,0.0059856991521738,0.009967453123573528,0.011087470547753912,0.01269165869306592,0.01464415358551574,0.0189135150154851,0.02483160083455,0.0328242214132748,0.0429500741267998,0.04933674132690551,0.056278998547608525,0.06330961507977878,0.0916279747393403
