,AllGroups,PlateNumber,count,mean,std,min,1%,2.5%,5%,10%,25%,50%,75%,90%,95%,97.5%,99%,max
0,P6-12,4,2244.0,1.0,0.26360110588662156,0.3728152792526821,0.5206309660758651,0.575646365295969,0.6279071191068717,0.6964172759592449,0.812327371334086,0.968065831582352,1.1595075469798741,1.3390574147300216,1.4676461912620087,1.5665408102780758,1.7393198383071082,3.199623684583536
1,P6-12,5,3278.0,1.0,0.2846019916072049,0.30466357020556006,0.511643966214119,0.5600469138980739,0.6279214583230971,0.6888209896018983,0.8012807153909357,0.9592364626796035,1.1468860070784452,1.3777140767402114,1.5143231134333168,1.6802419862393836,1.8998664756899457,2.6744950393319393
2,P6-12,2,1495.0,1.0,0.26527922659796105,0.39694870644176944,0.5390977865161296,0.5874110035838965,0.6528391865475561,0.7072364560720403,0.8144688354525466,0.961726839061679,1.1316163240084556,1.3414558207477367,1.4661023760664553,1.641841166384033,1.8638773072102415,2.33076538453588
3,P6-12,1,3068.0,1.0,0.24255097935715197,0.39785591046458063,0.5691201032905353,0.6208971775504952,0.6682892941730717,0.7311537437698837,0.8329539692154941,0.9684958100397092,1.1234168315344988,1.3061602951595288,1.4287588368033124,1.5661882269309435,1.7182772258249561,2.5473723095479204
4,P13-15,1,1896.0,1.0,0.2614544761768781,0.4350506207218803,0.552945699425028,0.5996948585203864,0.6512312059252716,0.7177905086103225,0.8243312053942679,0.9629006563959868,1.1291928090831862,1.33439083690206,1.4757738923841577,1.5883825751453071,1.7693623643131473,3.3447999927273155
5,P13-15,4,1611.0,1.0,0.28608605301273327,0.24996088809467584,0.4553128421334066,0.5168634606749611,0.5976641754600795,0.6685663966600228,0.8066402339774253,0.9694187772530062,1.1561003130547811,1.3569351130674268,1.493921729820485,1.6850464874125204,1.900963280108873,2.38688998990595
6,P13-15,3,1435.0,1.0,0.29452606112584506,0.21482125361532,0.49449080718193245,0.5827040199058449,0.6161867622412358,0.6691684639856886,0.7903944669688452,0.9676139274277626,1.1558842646046483,1.3620992777876308,1.5266654603400975,1.6995677075938862,1.8709627618895628,3.6965763082601537
7,P13-15,2,3831.0,1.0,0.25379321043395675,0.4271775197833579,0.5482665773920254,0.6264365218859365,0.6673532837374716,0.7279454376903083,0.8295369134112821,0.9579295438025694,1.1288727310066067,1.312103535999486,1.4601610220566408,1.6175656267963114,1.81620278576207,2.7314517156060565
8,P13-15,5,2311.0,1.0,0.3393806029571082,0.19886925247885373,0.4617154411117842,0.5148941661009261,0.5663199525857026,0.6315672555084441,0.7652685534192845,0.9347457741324107,1.168334209901052,1.4392737395720216,1.6349589096442376,1.8535208179770881,2.0207179859001356,3.1005096937954226
9,P13-15,6,5969.0,1.0,0.2615972031877597,0.2948176515317499,0.5075229840431953,0.5711908987733988,0.6299573345215334,0.6996247350664844,0.8230518387701737,0.9676454534295015,1.144756040822825,1.3375027685534937,1.4810968702689609,1.612988678260687,1.7787035021818265,2.5984238439111174
10,P13-15,7,1713.0,1.0,0.254276434211736,0.39909360034796565,0.5568050953347484,0.5990130636761707,0.6464109997390848,0.7110615122616681,0.8239645225555765,0.963638758573862,1.1448030483305793,1.3272573814921746,1.4742183617558453,1.5759960049249475,1.7189492077856763,2.6500622649435073
